"CZ,CZ3611,上海浦东,PVG,201607080900,广州,CAN,201607081125,320,2小时25分钟,J,3380,250"
"CZ,CZ3611,上海浦东,PVG,201607080900,广州,CAN,201607081125,320,2小时25分钟,W,1350,100"
"CZ,CZ3611,上海浦东,PVG,201607080900,广州,CAN,201607081125,320,2小时25分钟,Y,1350,100"
"CZ,CZ379,上海浦东,PVG,201607081400,广州,CAN,201607081620,320,2小时20分钟,J,3380,250"
"CZ,CZ379,上海浦东,PVG,201607081400,广州,CAN,201607081620,320,2小时20分钟,Y,1350,100"
"CZ,CZ9370,上海浦东,PVG,201607081955,广州,CAN,201607082220,323,2小时25分钟,Y,1350,100"
"CZ,CZ9370,上海浦东,PVG,201607081955,广州,CAN,201607082220,323,2小时25分钟,B,1220,90"
"CZ,CZ9370,上海浦东,PVG,201607081955,广州,CAN,201607082220,323,2小时25分钟,M,1080,80"
"CZ,CZ9370,上海浦东,PVG,201607081955,广州,CAN,201607082220,323,2小时25分钟,U,950,70"
"CZ,CZ9370,上海浦东,PVG,201607081955,广州,CAN,201607082220,323,2小时25分钟,L,810,60"
"CZ,CZ3176,上海浦东,PVG,201607082135,广州,CAN,201607082355,320,2小时20分钟,J,3380,250"
"CZ,CZ3176,上海浦东,PVG,201607082135,广州,CAN,201607082355,320,2小时20分钟,C,2700,130"
"CZ,CZ3176,上海浦东,PVG,201607082135,广州,CAN,201607082355,320,2小时20分钟,D,1760,130"
"CZ,CZ3176,上海浦东,PVG,201607082135,广州,CAN,201607082355,320,2小时20分钟,W,1350,100"
"CZ,CZ3176,上海浦东,PVG,201607082135,广州,CAN,201607082355,320,2小时20分钟,Y,1350,100"
"CZ,CZ380,广州,CAN,201607081245,上海浦东,PVG,201607081515,320,2小时30分钟,J,3380,250"
"CZ,CZ380,广州,CAN,201607081245,上海浦东,PVG,201607081515,320,2小时30分钟,Y,1350,100"
"CZ,CZ9364,广州,CAN,201607081620,上海浦东,PVG,201607081850,323,2小时30分钟,Y,1350,100"
"CZ,CZ9364,广州,CAN,201607081620,上海浦东,PVG,201607081850,323,2小时30分钟,B,1220,90"
"CZ,CZ3175,广州,CAN,201607081805,上海浦东,PVG,201607082040,320,2小时35分钟,J,3380,250"
"CZ,CZ3175,广州,CAN,201607081805,上海浦东,PVG,201607082040,320,2小时35分钟,C,2700,130"
"CZ,CZ3175,广州,CAN,201607081805,上海浦东,PVG,201607082040,320,2小时35分钟,D,1760,130"
"CZ,CZ3175,广州,CAN,201607081805,上海浦东,PVG,201607082040,320,2小时35分钟,W,1350,100"
"CZ,CZ3175,广州,CAN,201607081805,上海浦东,PVG,201607082040,320,2小时35分钟,Y,1350,100"
"CZ,CZ3612,广州,CAN,201607082055,上海浦东,PVG,201607082320,320,2小时25分钟,J,3380,250"
"CZ,CZ3612,广州,CAN,201607082055,上海浦东,PVG,201607082320,320,2小时25分钟,W,1350,100"
"CZ,CZ3612,广州,CAN,201607082055,上海浦东,PVG,201607082320,320,2小时25分钟,Y,1350,100"
"CZ,CZ3523,上海,SHA,201607080800,广州,CAN,201607081025,77W,2小时25分钟,F,5400,150"
"CZ,CZ3523,上海,SHA,201607080800,广州,CAN,201607081025,77W,2小时25分钟,J,3380,250"
"CZ,CZ3523,上海,SHA,201607080800,广州,CAN,201607081025,77W,2小时25分钟,C,2160,160"
"CZ,CZ3523,上海,SHA,201607080800,广州,CAN,201607081025,77W,2小时25分钟,W,1350,100"
"CZ,CZ3523,上海,SHA,201607080800,广州,CAN,201607081025,77W,2小时25分钟,Y,1350,100"
"CZ,CZ3523,上海,SHA,201607080800,广州,CAN,201607081025,77W,2小时25分钟,B,1220,90"
"CZ,CZ3523,上海,SHA,201607080800,广州,CAN,201607081025,77W,2小时25分钟,M,1080,80"
"CZ,CZ3523,上海,SHA,201607080800,广州,CAN,201607081025,77W,2小时25分钟,H,1010,75"
"CZ,CZ3523,上海,SHA,201607080800,广州,CAN,201607081025,77W,2小时25分钟,U,950,70"
"CZ,CZ9354,上海,SHA,201607080830,广州,CAN,201607081055,73E,2小时25分钟,Y,1350,100"
"CZ,CZ9354,上海,SHA,201607080830,广州,CAN,201607081055,73E,2小时25分钟,B,1220,90"
"CZ,CZ9354,上海,SHA,201607080830,广州,CAN,201607081055,73E,2小时25分钟,M,1080,80"
"CZ,CZ9354,上海,SHA,201607080830,广州,CAN,201607081055,73E,2小时25分钟,U,950,70"
"CZ,CZ9354,上海,SHA,201607080830,广州,CAN,201607081055,73E,2小时25分钟,L,810,60"
"CZ,CZ9356,上海,SHA,201607080930,广州,CAN,201607081155,738,2小时25分钟,Y,1350,100"
"CZ,CZ9356,上海,SHA,201607080930,广州,CAN,201607081155,738,2小时25分钟,B,1220,90"
"CZ,CZ9356,上海,SHA,201607080930,广州,CAN,201607081155,738,2小时25分钟,M,1080,80"
"CZ,CZ9356,上海,SHA,201607080930,广州,CAN,201607081155,738,2小时25分钟,U,950,70"
"CZ,CZ3531,上海,SHA,201607081000,广州,CAN,201607081225,787,2小时25分钟,F,5400,150"
"CZ,CZ3531,上海,SHA,201607081000,广州,CAN,201607081225,787,2小时25分钟,J,3380,250"
"CZ,CZ3531,上海,SHA,201607081000,广州,CAN,201607081225,787,2小时25分钟,C,2160,160"
"CZ,CZ3531,上海,SHA,201607081000,广州,CAN,201607081225,787,2小时25分钟,Y,1350,100"
"CZ,CZ3531,上海,SHA,201607081000,广州,CAN,201607081225,787,2小时25分钟,B,1220,90"
"CZ,CZ3531,上海,SHA,201607081000,广州,CAN,201607081225,787,2小时25分钟,M,1080,80"
"CZ,CZ3531,上海,SHA,201607081000,广州,CAN,201607081225,787,2小时25分钟,H,1010,75"
"CZ,CZ9358,上海,SHA,201607081030,广州,CAN,201607081250,321,2小时20分钟,Y,1350,100"
"CZ,CZ9358,上海,SHA,201607081030,广州,CAN,201607081250,321,2小时20分钟,B,1220,90"
"CZ,CZ9358,上海,SHA,201607081030,广州,CAN,201607081250,321,2小时20分钟,M,1080,80"
"CZ,CZ3537,上海,SHA,201607081100,广州,CAN,201607081325,787,2小时25分钟,F,5400,150"
"CZ,CZ3537,上海,SHA,201607081100,广州,CAN,201607081325,787,2小时25分钟,J,3380,250"
"CZ,CZ3537,上海,SHA,201607081100,广州,CAN,201607081325,787,2小时25分钟,C,2160,160"
"CZ,CZ3537,上海,SHA,201607081100,广州,CAN,201607081325,787,2小时25分钟,Y,1350,100"
"CZ,CZ3537,上海,SHA,201607081100,广州,CAN,201607081325,787,2小时25分钟,B,1220,90"
"CZ,CZ3537,上海,SHA,201607081100,广州,CAN,201607081325,787,2小时25分钟,M,1080,80"
"CZ,CZ3537,上海,SHA,201607081100,广州,CAN,201607081325,787,2小时25分钟,H,1010,75"
"CZ,CZ3537,上海,SHA,201607081100,广州,CAN,201607081325,787,2小时25分钟,U,950,70"
"CZ,CZ3235,上海,SHA,201607081200,广州,CAN,201607081420,330,2小时20分钟,J,3380,250"
"CZ,CZ3235,上海,SHA,201607081200,广州,CAN,201607081420,330,2小时20分钟,C,2160,160"
"CZ,CZ3235,上海,SHA,201607081200,广州,CAN,201607081420,330,2小时20分钟,W,1350,100"
"CZ,CZ3235,上海,SHA,201607081200,广州,CAN,201607081420,330,2小时20分钟,Y,1350,100"
"CZ,CZ3235,上海,SHA,201607081200,广州,CAN,201607081420,330,2小时20分钟,B,1220,90"
"CZ,CZ3235,上海,SHA,201607081200,广州,CAN,201607081420,330,2小时20分钟,M,1080,80"
"CZ,CZ3235,上海,SHA,201607081200,广州,CAN,201607081420,330,2小时20分钟,H,1010,75"
"CZ,CZ3235,上海,SHA,201607081200,广州,CAN,201607081420,330,2小时20分钟,U,950,70"
"CZ,CZ3525,上海,SHA,201607081300,广州,CAN,201607081525,33B,2小时25分钟,J,3380,250"
"CZ,CZ3525,上海,SHA,201607081300,广州,CAN,201607081525,33B,2小时25分钟,C,2160,160"
"CZ,CZ3525,上海,SHA,201607081300,广州,CAN,201607081525,33B,2小时25分钟,W,1350,100"
"CZ,CZ3525,上海,SHA,201607081300,广州,CAN,201607081525,33B,2小时25分钟,Y,1350,100"
"CZ,CZ9361,上海,SHA,201607081430,广州,CAN,201607081705,325,2小时35分钟,Y,1350,100"
"CZ,CZ3571,上海,SHA,201607081500,广州,CAN,201607081725,332,2小时25分钟,F,5400,150"
"CZ,CZ3571,上海,SHA,201607081500,广州,CAN,201607081725,332,2小时25分钟,J,3380,250"
"CZ,CZ3571,上海,SHA,201607081500,广州,CAN,201607081725,332,2小时25分钟,C,2160,160"
"CZ,CZ3571,上海,SHA,201607081500,广州,CAN,201607081725,332,2小时25分钟,W,1350,100"
"CZ,CZ3571,上海,SHA,201607081500,广州,CAN,201607081725,332,2小时25分钟,Y,1350,100"
"CZ,CZ9363,上海,SHA,201607081530,广州,CAN,201607081800,321,2小时30分钟,Y,1350,100"
"CZ,CZ3503,上海,SHA,201607081600,广州,CAN,201607081825,77W,2小时25分钟,F,5400,150"
"CZ,CZ3503,上海,SHA,201607081600,广州,CAN,201607081825,77W,2小时25分钟,J,3380,250"
"CZ,CZ3503,上海,SHA,201607081600,广州,CAN,201607081825,77W,2小时25分钟,C,2160,160"
"CZ,CZ3503,上海,SHA,201607081600,广州,CAN,201607081825,77W,2小时25分钟,W,1350,100"
"CZ,CZ3503,上海,SHA,201607081600,广州,CAN,201607081825,77W,2小时25分钟,Y,1350,100"
"CZ,CZ9365,上海,SHA,201607081630,广州,CAN,201607081850,73E,2小时20分钟,Y,1350,100"
"CZ,CZ3581,上海,SHA,201607081700,广州,CAN,201607081925,77W,2小时25分钟,F,5400,150"
"CZ,CZ3581,上海,SHA,201607081700,广州,CAN,201607081925,77W,2小时25分钟,J,3380,250"
"CZ,CZ3581,上海,SHA,201607081700,广州,CAN,201607081925,77W,2小时25分钟,C,2160,160"
"CZ,CZ3581,上海,SHA,201607081700,广州,CAN,201607081925,77W,2小时25分钟,W,1350,100"
"CZ,CZ3581,上海,SHA,201607081700,广州,CAN,201607081925,77W,2小时25分钟,Y,1350,100"
"CZ,CZ9368,上海,SHA,201607081830,广州,CAN,201607082100,321,2小时30分钟,Y,1350,100"
"CZ,CZ3547,上海,SHA,201607081900,广州,CAN,201607082125,321,2小时25分钟,J,3380,250"
"CZ,CZ3547,上海,SHA,201607081900,广州,CAN,201607082125,321,2小时25分钟,W,1350,100"
"CZ,CZ3547,上海,SHA,201607081900,广州,CAN,201607082125,321,2小时25分钟,Y,1350,100"
"CZ,CZ3595,上海,SHA,201607082000,广州,CAN,201607082225,77W,2小时25分钟,F,5400,150"
"CZ,CZ3595,上海,SHA,201607082000,广州,CAN,201607082225,77W,2小时25分钟,J,3380,250"
"CZ,CZ3595,上海,SHA,201607082000,广州,CAN,201607082225,77W,2小时25分钟,C,2030,150"
"CZ,CZ3595,上海,SHA,201607082000,广州,CAN,201607082225,77W,2小时25分钟,W,1350,100"
"CZ,CZ3595,上海,SHA,201607082000,广州,CAN,201607082225,77W,2小时25分钟,Y,1350,100"
"CZ,CZ3595,上海,SHA,201607082000,广州,CAN,201607082225,77W,2小时25分钟,B,1220,90"
"CZ,CZ3595,上海,SHA,201607082000,广州,CAN,201607082225,77W,2小时25分钟,M,1080,80"
"CZ,CZ3596,上海,SHA,201607080845,广州,CAN,201607081110,77W,2小时25分钟,F,5400,150"
"CZ,CZ3596,上海,SHA,201607080845,广州,CAN,201607081110,77W,2小时25分钟,J,3380,250"
"CZ,CZ3596,上海,SHA,201607080845,广州,CAN,201607081110,77W,2小时25分钟,C,2030,150"
"CZ,CZ3596,上海,SHA,201607080845,广州,CAN,201607081110,77W,2小时25分钟,D,1490,110"
"CZ,CZ3596,上海,SHA,201607080845,广州,CAN,201607081110,77W,2小时25分钟,W,1350,100"
"CZ,CZ3596,上海,SHA,201607080845,广州,CAN,201607081110,77W,2小时25分钟,Y,1350,100"
"CZ,CZ3548,上海,SHA,201607080945,广州,CAN,201607081210,321,2小时25分钟,J,3380,250"
"CZ,CZ3548,上海,SHA,201607080945,广州,CAN,201607081210,321,2小时25分钟,C,2030,150"
"CZ,CZ3548,上海,SHA,201607080945,广州,CAN,201607081210,321,2小时25分钟,D,1620,120"
"CZ,CZ3548,上海,SHA,201607080945,广州,CAN,201607081210,321,2小时25分钟,W,1350,100"
"CZ,CZ3548,上海,SHA,201607080945,广州,CAN,201607081210,321,2小时25分钟,Y,1350,100"
"CZ,CZ9355,上海,SHA,201607081030,广州,CAN,201607081300,325,2小时30分钟,Y,1350,100"
"CZ,CZ9355,上海,SHA,201607081030,广州,CAN,201607081300,325,2小时30分钟,B,1220,90"
"CZ,CZ9355,上海,SHA,201607081030,广州,CAN,201607081300,325,2小时30分钟,M,1080,80"
"CZ,CZ9357,上海,SHA,201607081130,广州,CAN,201607081400,321,2小时30分钟,Y,1350,100"
"CZ,CZ9357,上海,SHA,201607081130,广州,CAN,201607081400,321,2小时30分钟,B,1220,90"
"CZ,CZ9357,上海,SHA,201607081130,广州,CAN,201607081400,321,2小时30分钟,M,1080,80"
"CZ,CZ3524,上海,SHA,201607081145,广州,CAN,201607081410,77W,2小时25分钟,F,5400,150"
"CZ,CZ3524,上海,SHA,201607081145,广州,CAN,201607081410,77W,2小时25分钟,J,3380,250"
"CZ,CZ3524,上海,SHA,201607081145,广州,CAN,201607081410,77W,2小时25分钟,C,2030,150"
"CZ,CZ3524,上海,SHA,201607081145,广州,CAN,201607081410,77W,2小时25分钟,D,1620,120"
"CZ,CZ3524,上海,SHA,201607081145,广州,CAN,201607081410,77W,2小时25分钟,W,1350,100"
"CZ,CZ3524,上海,SHA,201607081145,广州,CAN,201607081410,77W,2小时25分钟,Y,1350,100"
"CZ,CZ9359,上海,SHA,201607081230,广州,CAN,201607081500,73E,2小时30分钟,Y,1350,100"
"CZ,CZ9359,上海,SHA,201607081230,广州,CAN,201607081500,73E,2小时30分钟,B,1220,90"
"CZ,CZ9359,上海,SHA,201607081230,广州,CAN,201607081500,73E,2小时30分钟,M,1080,80"
"CZ,CZ9359,上海,SHA,201607081230,广州,CAN,201607081500,73E,2小时30分钟,U,950,70"
"CZ,CZ3532,上海,SHA,201607081345,广州,CAN,201607081610,787,2小时25分钟,F,5400,150"
"CZ,CZ3532,上海,SHA,201607081345,广州,CAN,201607081610,787,2小时25分钟,J,3380,250"
"CZ,CZ3532,上海,SHA,201607081345,广州,CAN,201607081610,787,2小时25分钟,C,2030,150"
"CZ,CZ3532,上海,SHA,201607081345,广州,CAN,201607081610,787,2小时25分钟,D,1890,140"
"CZ,CZ3532,上海,SHA,201607081345,广州,CAN,201607081610,787,2小时25分钟,Y,1350,100"
"CZ,CZ9362,上海,SHA,201607081430,广州,CAN,201607081655,321,2小时25分钟,Y,1350,100"
"CZ,CZ3538,上海,SHA,201607081445,广州,CAN,201607081710,787,2小时25分钟,J,3380,250"
"CZ,CZ3538,上海,SHA,201607081445,广州,CAN,201607081710,787,2小时25分钟,C,2030,150"
"CZ,CZ3538,上海,SHA,201607081445,广州,CAN,201607081710,787,2小时25分钟,D,1890,140"
"CZ,CZ3538,上海,SHA,201607081445,广州,CAN,201607081710,787,2小时25分钟,Y,1350,100"
"CZ,CZ3236,上海,SHA,201607081545,广州,CAN,201607081820,330,2小时35分钟,J,3380,250"
"CZ,CZ3236,上海,SHA,201607081545,广州,CAN,201607081820,330,2小时35分钟,C,2030,150"
"CZ,CZ3236,上海,SHA,201607081545,广州,CAN,201607081820,330,2小时35分钟,D,1890,140"
"CZ,CZ3236,上海,SHA,201607081545,广州,CAN,201607081820,330,2小时35分钟,W,1350,100"
"CZ,CZ3236,上海,SHA,201607081545,广州,CAN,201607081820,330,2小时35分钟,Y,1350,100"
"CZ,CZ3526,上海,SHA,201607081645,广州,CAN,201607081915,33B,2小时30分钟,J,3380,250"
"CZ,CZ3526,上海,SHA,201607081645,广州,CAN,201607081915,33B,2小时30分钟,C,2030,150"
"CZ,CZ3526,上海,SHA,201607081645,广州,CAN,201607081915,33B,2小时30分钟,D,1890,140"
"CZ,CZ3526,上海,SHA,201607081645,广州,CAN,201607081915,33B,2小时30分钟,W,1350,100"
"CZ,CZ3526,上海,SHA,201607081645,广州,CAN,201607081915,33B,2小时30分钟,Y,1350,100"
"CZ,CZ3572,上海,SHA,201607081845,广州,CAN,201607082110,332,2小时25分钟,F,5400,150"
"CZ,CZ3572,上海,SHA,201607081845,广州,CAN,201607082110,332,2小时25分钟,J,3380,250"
"CZ,CZ3572,上海,SHA,201607081845,广州,CAN,201607082110,332,2小时25分钟,W,1350,100"
"CZ,CZ3572,上海,SHA,201607081845,广州,CAN,201607082110,332,2小时25分钟,Y,1350,100"
"CZ,CZ9366,上海,SHA,201607081930,广州,CAN,201607082155,321,2小时25分钟,Y,1350,100"
