"CZ,CZ3613,上海浦东,PVG,201607140900,广州,CAN,201607141125,320,2小时25分钟,J,3380,250"
"CZ,CZ3613,上海浦东,PVG,201607140900,广州,CAN,201607141125,320,2小时25分钟,W,1350,100"
"CZ,CZ3613,上海浦东,PVG,201607140900,广州,CAN,201607141125,320,2小时25分钟,Y,1350,100"
"CZ,CZ379,上海浦东,PVG,201607141400,广州,CAN,201607141620,320,2小时20分钟,J,3380,250"
"CZ,CZ379,上海浦东,PVG,201607141400,广州,CAN,201607141620,320,2小时20分钟,Y,1350,100"
"CZ,CZ9370,上海浦东,PVG,201607141955,广州,CAN,201607142220,319,2小时25分钟,Y,1350,100"
"CZ,CZ9370,上海浦东,PVG,201607141955,广州,CAN,201607142220,319,2小时25分钟,B,1220,90"
"CZ,CZ9370,上海浦东,PVG,201607141955,广州,CAN,201607142220,319,2小时25分钟,M,1080,80"
"CZ,CZ3176,上海浦东,PVG,201607142135,广州,CAN,201607142355,320,2小时20分钟,J,3380,250"
"CZ,CZ3176,上海浦东,PVG,201607142135,广州,CAN,201607142355,320,2小时20分钟,C,2700,130"
"CZ,CZ3176,上海浦东,PVG,201607142135,广州,CAN,201607142355,320,2小时20分钟,D,1760,130"
"CZ,CZ3176,上海浦东,PVG,201607142135,广州,CAN,201607142355,320,2小时20分钟,W,1350,100"
"CZ,CZ3176,上海浦东,PVG,201607142135,广州,CAN,201607142355,320,2小时20分钟,Y,1350,100"
"CZ,CZ380,广州,CAN,201607141245,上海浦东,PVG,201607141515,320,2小时30分钟,J,3380,250"
"CZ,CZ380,广州,CAN,201607141245,上海浦东,PVG,201607141515,320,2小时30分钟,Y,1350,100"
"CZ,CZ9364,广州,CAN,201607141620,上海浦东,PVG,201607141850,319,2小时30分钟,Y,1350,100"
"CZ,CZ9364,广州,CAN,201607141620,上海浦东,PVG,201607141850,319,2小时30分钟,B,1220,90"
"CZ,CZ9364,广州,CAN,201607141620,上海浦东,PVG,201607141850,319,2小时30分钟,M,1080,80"
"CZ,CZ9364,广州,CAN,201607141620,上海浦东,PVG,201607141850,319,2小时30分钟,U,950,70"
"CZ,CZ9364,广州,CAN,201607141620,上海浦东,PVG,201607141850,319,2小时30分钟,L,810,60"
"CZ,CZ3175,广州,CAN,201607141805,上海浦东,PVG,201607142040,320,2小时35分钟,J,3380,250"
"CZ,CZ3175,广州,CAN,201607141805,上海浦东,PVG,201607142040,320,2小时35分钟,C,2700,130"
"CZ,CZ3175,广州,CAN,201607141805,上海浦东,PVG,201607142040,320,2小时35分钟,D,1620,120"
"CZ,CZ3175,广州,CAN,201607141805,上海浦东,PVG,201607142040,320,2小时35分钟,W,1350,100"
"CZ,CZ3175,广州,CAN,201607141805,上海浦东,PVG,201607142040,320,2小时35分钟,Y,1350,100"
"CZ,CZ3175,广州,CAN,201607141805,上海浦东,PVG,201607142040,320,2小时35分钟,B,1220,90"
"CZ,CZ3175,广州,CAN,201607141805,上海浦东,PVG,201607142040,320,2小时35分钟,M,1080,80"
"CZ,CZ3175,广州,CAN,201607141805,上海浦东,PVG,201607142040,320,2小时35分钟,H,1010,75"
"CZ,CZ3175,广州,CAN,201607141805,上海浦东,PVG,201607142040,320,2小时35分钟,U,950,70"
"CZ,CZ3175,广州,CAN,201607141805,上海浦东,PVG,201607142040,320,2小时35分钟,L,810,60"
"CZ,CZ3175,广州,CAN,201607141805,上海浦东,PVG,201607142040,320,2小时35分钟,E,680,50"
"CZ,CZ3614,广州,CAN,201607142055,上海浦东,PVG,201607142330,320,2小时35分钟,J,3380,250"
"CZ,CZ3614,广州,CAN,201607142055,上海浦东,PVG,201607142330,320,2小时35分钟,C,2700,130"
"CZ,CZ3614,广州,CAN,201607142055,上海浦东,PVG,201607142330,320,2小时35分钟,D,1490,110"
"CZ,CZ3614,广州,CAN,201607142055,上海浦东,PVG,201607142330,320,2小时35分钟,W,1350,100"
"CZ,CZ3614,广州,CAN,201607142055,上海浦东,PVG,201607142330,320,2小时35分钟,Y,1350,100"
"CZ,CZ3614,广州,CAN,201607142055,上海浦东,PVG,201607142330,320,2小时35分钟,B,1220,90"
"CZ,CZ3614,广州,CAN,201607142055,上海浦东,PVG,201607142330,320,2小时35分钟,M,1080,80"
"CZ,CZ3614,广州,CAN,201607142055,上海浦东,PVG,201607142330,320,2小时35分钟,H,1010,75"
"CZ,CZ3614,广州,CAN,201607142055,上海浦东,PVG,201607142330,320,2小时35分钟,U,950,70"
"CZ,CZ3614,广州,CAN,201607142055,上海浦东,PVG,201607142330,320,2小时35分钟,L,810,60"
"CZ,CZ3523,上海,SHA,201607140800,广州,CAN,201607141025,77W,2小时25分钟,F,5400,150"
"CZ,CZ3523,上海,SHA,201607140800,广州,CAN,201607141025,77W,2小时25分钟,J,3380,250"
"CZ,CZ3523,上海,SHA,201607140800,广州,CAN,201607141025,77W,2小时25分钟,C,2160,160"
"CZ,CZ3523,上海,SHA,201607140800,广州,CAN,201607141025,77W,2小时25分钟,W,1350,100"
"CZ,CZ3523,上海,SHA,201607140800,广州,CAN,201607141025,77W,2小时25分钟,Y,1350,100"
"CZ,CZ9354,上海,SHA,201607140830,广州,CAN,201607141055,73E,2小时25分钟,Y,1350,100"
"CZ,CZ9354,上海,SHA,201607140830,广州,CAN,201607141055,73E,2小时25分钟,B,1220,90"
"CZ,CZ9354,上海,SHA,201607140830,广州,CAN,201607141055,73E,2小时25分钟,M,1080,80"
"CZ,CZ9354,上海,SHA,201607140830,广州,CAN,201607141055,73E,2小时25分钟,U,950,70"
"CZ,CZ9354,上海,SHA,201607140830,广州,CAN,201607141055,73E,2小时25分钟,L,810,60"
"CZ,CZ9356,上海,SHA,201607140930,广州,CAN,201607141155,738,2小时25分钟,Y,1350,100"
"CZ,CZ9356,上海,SHA,201607140930,广州,CAN,201607141155,738,2小时25分钟,B,1220,90"
"CZ,CZ9356,上海,SHA,201607140930,广州,CAN,201607141155,738,2小时25分钟,M,1080,80"
"CZ,CZ9356,上海,SHA,201607140930,广州,CAN,201607141155,738,2小时25分钟,U,950,70"
"CZ,CZ9356,上海,SHA,201607140930,广州,CAN,201607141155,738,2小时25分钟,L,810,60"
"CZ,CZ3531,上海,SHA,201607141000,广州,CAN,201607141225,787,2小时25分钟,F,5400,150"
