"MU9308,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 15:00,2016-07-02 12:35,2:25,73H,东方航空,上海航空,HYZJ_ALL,会员价-经济舱,760.0"
"MU9308,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 15:00,2016-07-02 12:35,2:25,73H,东方航空,上海航空,COMMON_Y1,折扣经济舱,780.0"
"MU5302,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 10:55,2016-07-02 08:30,2:25,73E,东方航空,东方航空,HYZJ_ALL,会员价-经济舱,790.0"
"MU5304,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 11:55,2016-07-02 09:30,2:25,738,东方航空,东方航空,HYZJ_ALL,会员价-经济舱,790.0"
"MU5306,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 13:05,2016-07-02 10:30,2:35,321,东方航空,东方航空,HYZJ_ALL,会员价-经济舱,790.0"
"MU5302,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 10:55,2016-07-02 08:30,2:25,73E,东方航空,东方航空,COMMON_Y1,折扣经济舱,810.0"
"MU5304,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 11:55,2016-07-02 09:30,2:25,738,东方航空,东方航空,COMMON_Y1,折扣经济舱,810.0"
"MU5306,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 13:05,2016-07-02 10:30,2:35,321,东方航空,东方航空,COMMON_Y1,折扣经济舱,810.0"
"MU9304,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 09:55,2016-07-02 07:30,2:25,73H,东方航空,上海航空,COMMON_Y1,折扣经济舱,1300.0"
"MU9308,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 15:00,2016-07-02 12:35,2:25,73H,东方航空,上海航空,COMMON_Y1,折扣经济舱,1300.0"
"MU5320,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 22:20,2016-07-02 19:55,2:25,323,东方航空,东方航空,COMMON_Y1,折扣经济舱,1300.0"
"MU5302,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 10:55,2016-07-02 08:30,2:25,73E,东方航空,东方航空,COMMON_Y1,折扣经济舱,1340.0"
"MU5304,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 11:55,2016-07-02 09:30,2:25,738,东方航空,东方航空,COMMON_Y1,折扣经济舱,1340.0"
"MU9302,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 12:25,2016-07-02 09:55,2:30,763,东方航空,上海航空,COMMON_Y1,折扣经济舱,1340.0"
"MU5306,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 13:05,2016-07-02 10:30,2:35,321,东方航空,东方航空,COMMON_Y1,折扣经济舱,1340.0"
"MU9306,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 14:05,2016-07-02 11:30,2:35,333,东方航空,上海航空,COMMON_Y1,折扣经济舱,1340.0"
"MU9310,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 14:55,2016-07-02 12:30,2:25,333,东方航空,上海航空,COMMON_Y1,折扣经济舱,1340.0"
"MU9166,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 16:00,2016-07-02 13:30,2:30,73E,东方航空,上海航空,COMMON_Y1,折扣经济舱,1340.0"
"MU5310,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 17:05,2016-07-02 14:30,2:35,325,东方航空,东方航空,COMMON_Y1,折扣经济舱,1340.0"
"MU5312,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 18:00,2016-07-02 15:30,2:30,321,东方航空,东方航空,COMMON_Y1,折扣经济舱,1340.0"
"MU5314,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 18:50,2016-07-02 16:30,2:20,73E,东方航空,东方航空,COMMON_Y1,折扣经济舱,1340.0"
"MU9312,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 20:00,2016-07-02 17:30,2:30,763,东方航空,上海航空,COMMON_Y1,折扣经济舱,1340.0"
"MU5318,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 21:00,2016-07-02 18:30,2:30,321,东方航空,东方航空,COMMON_Y1,折扣经济舱,1340.0"
"MU9314,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 22:05,2016-07-02 19:30,2:35,333,东方航空,上海航空,COMMON_Y1,折扣经济舱,1340.0"
"MU9316,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 23:00,2016-07-02 20:30,2:30,738,东方航空,上海航空,COMMON_Y1,折扣经济舱,1340.0"
"MU9318,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 23:50,2016-07-02 21:30,2:20,73E,东方航空,上海航空,COMMON_Y1,折扣经济舱,1340.0"
"MU9304,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 09:55,2016-07-02 07:30,2:25,73H,东方航空,上海航空,COMMON_Y,标准经济舱,1350.0"
"MU5302,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 10:55,2016-07-02 08:30,2:25,73E,东方航空,东方航空,COMMON_Y,标准经济舱,1350.0"
"MU5304,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 11:55,2016-07-02 09:30,2:25,738,东方航空,东方航空,COMMON_Y,标准经济舱,1350.0"
"MU9302,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 12:25,2016-07-02 09:55,2:30,763,东方航空,上海航空,COMMON_Y,标准经济舱,1350.0"
"MU5306,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 13:05,2016-07-02 10:30,2:35,321,东方航空,东方航空,COMMON_Y,标准经济舱,1350.0"
"MU9306,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 14:05,2016-07-02 11:30,2:35,333,东方航空,上海航空,COMMON_Y,标准经济舱,1350.0"
"MU9310,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 14:55,2016-07-02 12:30,2:25,333,东方航空,上海航空,COMMON_Y,标准经济舱,1350.0"
"MU9308,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 15:00,2016-07-02 12:35,2:25,73H,东方航空,上海航空,COMMON_Y,标准经济舱,1350.0"
"MU9166,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 16:00,2016-07-02 13:30,2:30,73E,东方航空,上海航空,COMMON_Y,标准经济舱,1350.0"
"MU5310,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 17:05,2016-07-02 14:30,2:35,325,东方航空,东方航空,COMMON_Y,标准经济舱,1350.0"
"MU5312,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 18:00,2016-07-02 15:30,2:30,321,东方航空,东方航空,COMMON_Y,标准经济舱,1350.0"
"MU5314,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 18:50,2016-07-02 16:30,2:20,73E,东方航空,东方航空,COMMON_Y,标准经济舱,1350.0"
"MU9312,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 20:00,2016-07-02 17:30,2:30,763,东方航空,上海航空,COMMON_Y,标准经济舱,1350.0"
"MU5318,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 21:00,2016-07-02 18:30,2:30,321,东方航空,东方航空,COMMON_Y,标准经济舱,1350.0"
"MU9314,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 22:05,2016-07-02 19:30,2:35,333,东方航空,上海航空,COMMON_Y,标准经济舱,1350.0"
"MU5320,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 22:20,2016-07-02 19:55,2:25,323,东方航空,东方航空,COMMON_Y,标准经济舱,1350.0"
"MU9316,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 23:00,2016-07-02 20:30,2:30,738,东方航空,上海航空,COMMON_Y,标准经济舱,1350.0"
"MU9318,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 23:50,2016-07-02 21:30,2:20,73E,东方航空,上海航空,COMMON_Y,标准经济舱,1350.0"
"MU9304,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 09:55,2016-07-02 07:30,2:25,73H,东方航空,上海航空,HYZJ_ALL,会员价-头等舱,1440.0"
"MU9302,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 12:25,2016-07-02 09:55,2:30,763,东方航空,上海航空,HYZJ_ALL,会员价-头等舱,1440.0"
"MU9306,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 14:05,2016-07-02 11:30,2:35,333,东方航空,上海航空,HYZJ_ALL,会员价-头等舱,1440.0"
"MU9310,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 14:55,2016-07-02 12:30,2:25,333,东方航空,上海航空,HYZJ_ALL,会员价-头等舱,1440.0"
"MU9308,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 15:00,2016-07-02 12:35,2:25,73H,东方航空,上海航空,HYZJ_ALL,会员价-头等舱,1440.0"
"MU9316,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 23:00,2016-07-02 20:30,2:30,738,东方航空,上海航空,HYZJ_ALL,会员价-头等舱,1440.0"
"MU9318,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 23:50,2016-07-02 21:30,2:20,73E,东方航空,上海航空,HYZJ_ALL,会员价-头等舱,1440.0"
"MU9304,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 09:55,2016-07-02 07:30,2:25,73H,东方航空,上海航空,COMMON_P,超值头等舱,1480.0"
"MU9302,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 12:25,2016-07-02 09:55,2:30,763,东方航空,上海航空,COMMON_P,超值头等舱,1480.0"
"MU9306,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 14:05,2016-07-02 11:30,2:35,333,东方航空,上海航空,COMMON_P,超值头等舱,1480.0"
"MU9310,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 14:55,2016-07-02 12:30,2:25,333,东方航空,上海航空,COMMON_P,超值头等舱,1480.0"
"MU9308,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 15:00,2016-07-02 12:35,2:25,73H,东方航空,上海航空,COMMON_P,超值头等舱,1480.0"
"MU9316,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 23:00,2016-07-02 20:30,2:30,738,东方航空,上海航空,COMMON_P,超值头等舱,1480.0"
"MU9318,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 23:50,2016-07-02 21:30,2:20,73E,东方航空,上海航空,COMMON_P,超值头等舱,1480.0"
"MU5314,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 18:50,2016-07-02 16:30,2:20,73E,东方航空,东方航空,WEEKEND,周末欢乐飞-头等舱,1550.0"
"MU5314,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 18:50,2016-07-02 16:30,2:20,73E,东方航空,东方航空,HYZJ_ALL,会员价-头等舱,1580.0"
"MU5314,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 18:50,2016-07-02 16:30,2:20,73E,东方航空,东方航空,COMMON_P,超值头等舱,1630.0"
"MU5302,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 10:55,2016-07-02 08:30,2:25,73E,东方航空,东方航空,WEEKEND,周末欢乐飞-头等舱,2030.0"
"MU5304,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 11:55,2016-07-02 09:30,2:25,738,东方航空,东方航空,WEEKEND,周末欢乐飞-头等舱,2030.0"
"MU5312,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 18:00,2016-07-02 15:30,2:30,321,东方航空,东方航空,WEEKEND,周末欢乐飞-头等舱,2370.0"
"MU5314,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 18:50,2016-07-02 16:30,2:20,73E,东方航空,东方航空,WEEKEND,周末欢乐飞-头等舱,2370.0"
"MU5318,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 21:00,2016-07-02 18:30,2:30,321,东方航空,东方航空,WEEKEND,周末欢乐飞-头等舱,2370.0"
"MU5302,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 10:55,2016-07-02 08:30,2:25,73E,东方航空,东方航空,HYZJ_ALL,会员价-头等舱,3280.0"
"MU5304,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 11:55,2016-07-02 09:30,2:25,738,东方航空,东方航空,HYZJ_ALL,会员价-头等舱,3280.0"
"MU5306,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 13:05,2016-07-02 10:30,2:35,321,东方航空,东方航空,HYZJ_ALL,会员价-头等舱,3280.0"
"MU9166,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 16:00,2016-07-02 13:30,2:30,73E,东方航空,上海航空,HYZJ_ALL,会员价-头等舱,3280.0"
"MU5310,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 17:05,2016-07-02 14:30,2:35,325,东方航空,东方航空,HYZJ_ALL,会员价-头等舱,3280.0"
"MU5312,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 18:00,2016-07-02 15:30,2:30,321,东方航空,东方航空,HYZJ_ALL,会员价-头等舱,3280.0"
"MU9312,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 20:00,2016-07-02 17:30,2:30,763,东方航空,上海航空,HYZJ_ALL,会员价-头等舱,3280.0"
"MU5318,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 21:00,2016-07-02 18:30,2:30,321,东方航空,东方航空,HYZJ_ALL,会员价-头等舱,3280.0"
"MU9314,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 22:05,2016-07-02 19:30,2:35,333,东方航空,上海航空,HYZJ_ALL,会员价-头等舱,3280.0"
"MU5320,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 22:20,2016-07-02 19:55,2:25,323,东方航空,东方航空,HYZJ_ALL,会员价-头等舱,3280.0"
"MU9304,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 09:55,2016-07-02 07:30,2:25,73H,东方航空,上海航空,COMMON_F,标准头等舱,3380.0"
"MU5302,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 10:55,2016-07-02 08:30,2:25,73E,东方航空,东方航空,COMMON_F,标准头等舱,3380.0"
"MU5304,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 11:55,2016-07-02 09:30,2:25,738,东方航空,东方航空,COMMON_F,标准头等舱,3380.0"
"MU9302,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 12:25,2016-07-02 09:55,2:30,763,东方航空,上海航空,COMMON_F,标准头等舱,3380.0"
"MU5306,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 13:05,2016-07-02 10:30,2:35,321,东方航空,东方航空,COMMON_F,标准头等舱,3380.0"
"MU9306,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 14:05,2016-07-02 11:30,2:35,333,东方航空,上海航空,COMMON_F,标准头等舱,3380.0"
"MU9310,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 14:55,2016-07-02 12:30,2:25,333,东方航空,上海航空,COMMON_F,标准头等舱,3380.0"
"MU9308,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 15:00,2016-07-02 12:35,2:25,73H,东方航空,上海航空,COMMON_F,标准头等舱,3380.0"
"MU9166,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 16:00,2016-07-02 13:30,2:30,73E,东方航空,上海航空,COMMON_F,标准头等舱,3380.0"
"MU5310,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 17:05,2016-07-02 14:30,2:35,325,东方航空,东方航空,COMMON_F,标准头等舱,3380.0"
"MU5312,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 18:00,2016-07-02 15:30,2:30,321,东方航空,东方航空,COMMON_F,标准头等舱,3380.0"
"MU5314,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 18:50,2016-07-02 16:30,2:20,73E,东方航空,东方航空,COMMON_F,标准头等舱,3380.0"
"MU9312,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 20:00,2016-07-02 17:30,2:30,763,东方航空,上海航空,COMMON_F,标准头等舱,3380.0"
"MU5318,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 21:00,2016-07-02 18:30,2:30,321,东方航空,东方航空,COMMON_F,标准头等舱,3380.0"
"MU9314,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 22:05,2016-07-02 19:30,2:35,333,东方航空,上海航空,COMMON_F,标准头等舱,3380.0"
"MU5320,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 22:20,2016-07-02 19:55,2:25,323,东方航空,东方航空,COMMON_F,标准头等舱,3380.0"
"MU9316,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 23:00,2016-07-02 20:30,2:30,738,东方航空,上海航空,COMMON_F,标准头等舱,3380.0"
"MU9318,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 23:50,2016-07-02 21:30,2:20,73E,东方航空,上海航空,COMMON_F,标准头等舱,3380.0"
"MU3264,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 10:25,2016-07-02 08:00,2:25,77W,东方航空,南方航空,SHARE_CZ,南航共享,1350.0"
"MU4717,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 11:25,2016-07-02 09:00,2:25,320,东方航空,南方航空,SHARE_CZ,南航共享,1350.0"
"MU3272,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 12:25,2016-07-02 10:00,2:25,787,东方航空,南方航空,SHARE_CZ,南航共享,1350.0"
"MU3276,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 13:25,2016-07-02 11:00,2:25,33B,东方航空,南方航空,SHARE_CZ,南航共享,1350.0"
"MU3086,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 14:20,2016-07-02 12:00,2:20,787,东方航空,南方航空,SHARE_CZ,南航共享,1350.0"
"MU3266,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 15:25,2016-07-02 13:00,2:25,33B,东方航空,南方航空,SHARE_CZ,南航共享,1350.0"
"MU3296,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 17:25,2016-07-02 15:00,2:25,330,东方航空,南方航空,SHARE_CZ,南航共享,1350.0"
"MU3244,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 18:25,2016-07-02 16:00,2:25,77W,东方航空,南方航空,SHARE_CZ,南航共享,1350.0"
"MU3306,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 19:25,2016-07-02 17:00,2:25,77W,东方航空,南方航空,SHARE_CZ,南航共享,1350.0"
"MU3284,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 21:25,2016-07-02 19:00,2:25,321,东方航空,南方航空,SHARE_CZ,南航共享,1350.0"
"MU3317,上海虹桥机场,SHA,广州白云机场,CAN,2016-07-02 22:25,2016-07-02 20:00,2:25,77W,东方航空,南方航空,SHARE_CZ,南航共享,1350.0"
"MU3059,上海浦东机场,SHA,广州白云机场,CAN,2016-07-02 23:55,2016-07-02 21:35,2:20,320,东方航空,南方航空,SHARE_CZ,南航共享,1350.0"
"MU5317,广州白云机场,CAN,上海虹桥机场,SHA,2016-07-02 23:00,2016-07-02 20:35,2:25,73E,东方航空,东方航空,HYZJ_ALL,会员价-经济舱,530.0"
"MU5319,广州白云机场,CAN,上海虹桥机场,SHA,2016-07-03 01:25,2016-07-02 22:50,2:35,738,东方航空,东方航空,HYZJ_ALL,会员价-经济舱,530.0"
"MU5317,广州白云机场,CAN,上海虹桥机场,SHA,2016-07-02 23:00,2016-07-02 20:35,2:25,73E,东方航空,东方航空,COMMON_Y1,折扣经济舱,540.0"
"MU5319,广州白云机场,CAN,上海虹桥机场,SHA,2016-07-03 01:25,2016-07-02 22:50,2:35,738,东方航空,东方航空,COMMON_Y1,折扣经济舱,540.0"
"MU9311,广州白云机场,CAN,上海虹桥机场,SHA,2016-07-02 19:55,2016-07-02 17:30,2:25,73E,东方航空,上海航空,HYZJ_ALL,会员价-经济舱,670.0"
"MU9317,广州白云机场,CAN,上海虹桥机场,SHA,2016-07-02 20:55,2016-07-02 18:30,2:25,763,东方航空,上海航空,HYZJ_ALL,会员价-经济舱,670.0"
"MU5315,广州白云机场,CAN,上海虹桥机场,SHA,2016-07-02 21:55,2016-07-02 19:30,2:25,321,东方航空,东方航空,HYZJ_ALL,会员价-经济舱,670.0"
"MU9311,广州白云机场,CAN,上海虹桥机场,SHA,2016-07-02 19:55,2016-07-02 17:30,2:25,73E,东方航空,上海航空,COMMON_Y1,折扣经济舱,680.0"
"MU9317,广州白云机场,CAN,上海虹桥机场,SHA,2016-07-02 20:55,2016-07-02 18:30,2:25,763,东方航空,上海航空,COMMON_Y1,折扣经济舱,680.0"
"MU5315,广州白云机场,CAN,上海虹桥机场,SHA,2016-07-02 21:55,2016-07-02 19:30,2:25,321,东方航空,东方航空,COMMON_Y1,折扣经济舱,680.0"
"MU9301,广州白云机场,CAN,上海虹桥机场,SHA,2016-07-02 09:50,2016-07-02 07:30,2:20,333,东方航空,上海航空,HYZJ_ALL,会员价-经济舱,730.0"
"MU9303,广州白云机场,CAN,上海虹桥机场,SHA,2016-07-02 10:55,2016-07-02 08:30,2:25,333,东方航空,上海航空,HYZJ_ALL,会员价-经济舱,730.0"
"MU5313,广州白云机场,CAN,上海浦东机场,SHA,2016-07-02 18:50,2016-07-02 16:20,2:30,323,东方航空,东方航空,HYZJ_ALL,会员价-经济舱,730.0"
"MU9309,广州白云机场,CAN,上海虹桥机场,SHA,2016-07-02 18:55,2016-07-02 16:30,2:25,738,东方航空,上海航空,HYZJ_ALL,会员价-经济舱,730.0"
